Date,Open,High,Low,Close,Adj Close,Volume
2000-11-21,259000.000000,261000.000000,252000.000000,259000.000000,143101.765625,143500
2000-11-22,258000.000000,262000.000000,254500.000000,257000.000000,141996.703125,83900
2000-11-23,246500.000000,253000.000000,246500.000000,250000.000000,138129.109375,165400
2000-11-24,251500.000000,257500.000000,249000.000000,257000.000000,141996.703125,127400
2000-11-27,261000.000000,267500.000000,259000.000000,267000.000000,147521.859375,149400
2000-11-28,262000.000000,265000.000000,258000.000000,258000.000000,142549.234375,101600
2000-11-29,248000.000000,252000.000000,244000.000000,250000.000000,138129.109375,142200
2000-11-30,247000.000000,247000.000000,238000.000000,244000.000000,134814.015625,214200
2000-12-01,232000.000000,251500.000000,232000.000000,251000.000000,138681.578125,285500
2000-12-04,252000.000000,255500.000000,240500.000000,241000.000000,133156.437500,196900
2000-12-05,245000.000000,249500.000000,242000.000000,249500.000000,137852.859375,155200
2000-12-06,264000.000000,267000.000000,253000.000000,253000.000000,139786.640625,470500
2000-12-07,254500.000000,260000.000000,249500.000000,260000.000000,143654.265625,225500
2000-12-08,262000.000000,268500.000000,261000.000000,265000.000000,146416.843750,257900
2000-12-11,274500.000000,292500.000000,273000.000000,288000.000000,159124.703125,498500
2000-12-12,288000.000000,288500.000000,273500.000000,278000.000000,153599.546875,336400
2000-12-13,275000.000000,289500.000000,273000.000000,287000.000000,158572.218750,322000
2000-12-14,277000.000000,284000.000000,275000.000000,278000.000000,153599.546875,476900
2000-12-15,273000.000000,289000.000000,262000.000000,263000.000000,145311.843750,522500
2000-12-18,263000.000000,278500.000000,260500.000000,277000.000000,153047.046875,294100
2000-12-19,277000.000000,281000.000000,272000.000000,277000.000000,153047.046875,191200
2000-12-20,267000.000000,273000.000000,265500.000000,268000.000000,148074.421875,193300
2000-12-21,260000.000000,272500.000000,259000.000000,267000.000000,147521.859375,202600
2000-12-22,267000.000000,271500.000000,255000.000000,255000.000000,140891.687500,206800
2000-12-25,null,null,null,null,null,null
2000-12-26,262000.000000,262000.000000,248000.000000,253000.000000,139786.640625,1092300
2000-12-27,253000.000000,253000.000000,253000.000000,253000.000000,139786.640625,0
2000-12-28,253000.000000,253000.000000,253000.000000,253000.000000,139786.640625,0
2000-12-29,253000.000000,253000.000000,253000.000000,253000.000000,139786.640625,0
2001-01-01,253000.000000,253000.000000,253000.000000,253000.000000,139786.640625,0
2001-01-02,253000.000000,261500.000000,250000.000000,260500.000000,143930.500000,138200
2001-01-03,255000.000000,259000.000000,249000.000000,257000.000000,141996.703125,210800
2001-01-04,287000.000000,288000.000000,271000.000000,271000.000000,149731.968750,372900
2001-01-05,278000.000000,286000.000000,271000.000000,284500.000000,157190.890625,403800
2001-01-08,280000.000000,289000.000000,278000.000000,287000.000000,158572.218750,292600
2001-01-09,285000.000000,286000.000000,278500.000000,285000.000000,157467.156250,263600
2001-01-10,285000.000000,294000.000000,281500.000000,281500.000000,155533.328125,398100
2001-01-11,283000.000000,284500.000000,275500.000000,275500.000000,152218.250000,281300
2001-01-12,291500.000000,302500.000000,288000.000000,293500.000000,162163.531250,586000
2001-01-15,294000.000000,294000.000000,279500.000000,286500.000000,158295.906250,383500
2001-01-16,280000.000000,285000.000000,277000.000000,278500.000000,153875.812500,316900
2001-01-17,281000.000000,285000.000000,274000.000000,277000.000000,153047.046875,278000
2001-01-18,277000.000000,279000.000000,272000.000000,275000.000000,151941.984375,326800
2001-01-19,285000.000000,285000.000000,275000.000000,279000.000000,154152.078125,305600
2001-01-22,279000.000000,280500.000000,272500.000000,278500.000000,153875.812500,203100
2001-01-23,null,null,null,null,null,null
2001-01-24,null,null,null,null,null,null
2001-01-25,null,null,null,null,null,null
